dose,filter,filename,snr,cnr,precision,recall,dice,exec_time_s
1.0,bilateral,74.png,4.67721259779627,0.006419872025419954,0.7732475884234428,0.8832084618761816,0.8245782471540255,0.015405100013595074
1.0,bilateral,75.png,5.391512679384419,1.2255865392481597,0.6854433272387048,0.586011526813924,0.631839486018221,0.024507699999958277
1.0,bilateral,76.png,4.000294954997749,0.8697952236711786,0.5168789808913082,0.7633156966481324,0.616377877996677,0.009057399991434067
1.0,bilateral,77.png,2.87215885345512,0.09845899398831241,0.20561245859185712,0.7117437722410548,0.3190546528803545,0.008800999959930778
1.0,bilateral,78.png,4.286810451975355,0.7574450394781301,0.5212975501658739,0.7323590453124071,0.6090614886731391,0.016374099999666214
1.0,bilateral,79.png,10.612696760129177,1.8872845269544867,0.7250974225741948,0.6885224616978132,0.7063367853218341,0.01008540001930669
1.0,bilateral,8.png,5.939985477999958,0.47661788827257345,0.7616909839122563,0.5621203754826412,0.6468625893566322,0.015437100024428219
1.0,bilateral,80.png,4.502548234372965,0.23892271982507057,0.4073901278339018,0.60748573813746,0.4877122430741734,0.0075100999674759805
1.0,bilateral,81.png,4.303560680667142,0.4715274658885079,0.30186810713468293,0.8627299626902577,0.44724556489262374,0.008041299995966256
1.0,bilateral,82.png,10.356976333847944,1.5812672710921178,0.8476202997622303,0.7210602840837478,0.7792349066296005,0.007960399962030351
1.0,bilateral,83.png,4.296973715852888,1.2706785669767122,0.5071216053677868,0.6168476168471418,0.5566286826014453,0.009117100038565695
1.0,bilateral,84.png,4.512284288204574,0.13993651017301037,0.22840061712507817,0.6707570322811577,0.3407663165971323,0.00966429995605722
1.0,bilateral,85.png,8.460298189152903,2.508324112868908,0.506917889174544,0.7419732356379474,0.6023255333650014,0.008722800004761666
1.0,bilateral,86.png,5.496793510344029,0.24494094776572278,0.6794242721615097,0.6908748198240482,0.6851017042330951,0.008436500036623329
1.0,bilateral,88.png,4.828351910677872,0.14900240390714628,0.7129982668971291,0.6565068219894227,0.6835874215926556,0.008228999970015138
1.0,bilateral,89.png,4.066017260159543,0.6693671033008215,0.3717784877525327,0.5682891095546666,0.44949462434816195,0.04927819996373728
1.0,bilateral,9.png,4.279383574492848,0.46560057735235977,0.4702743088905216,0.9260193358534552,0.6237700856515892,0.018800700025167316
1.0,bilateral,90.png,3.2528319736995113,0.658368597090469,0.44870327993855,0.547209302324945,0.49308466051969824,0.009320099954493344
1.0,bilateral,91.png,7.832919758955262,1.1932399920565602,0.4543429844094247,0.5612390462598723,0.5021652915166157,0.0161894999910146
1.0,bilateral,92.png,5.110905237947829,1.2584030603155818,0.5787295825767124,0.7059240237308899,0.6360299984043402,0.019035200006328523
1.0,bilateral,93.png,5.880048650579728,0.8991689178079639,0.4350789801399783,0.5136180748990145,0.4710975479933288,0.010419400001410395
1.0,bilateral,94.png,5.765921845544916,0.2204838955687871,0.5333483551143157,0.43016810540624245,0.476233589859665,0.03952639998169616
1.0,bilateral,95.png,4.86704825912228,0.31872813657647875,0.3695198329851107,0.5355521936454122,0.43730697961704756,0.010672800010070205
1.0,bilateral,96.png,3.719863046196064,1.037035272625016,0.19682703469599275,0.24664619363141,0.21893830703012912,0.01636119995964691
1.0,bilateral,97.png,4.254396204610629,0.1268159166647446,0.48467905497972663,0.5709304578029503,0.5242810554402609,0.008059400017373264
1.0,bilateral,98.png,4.5721148657224076,0.020593220271939997,0.4078186796467844,0.8202539391145476,0.5447802895605791,0.009272499999497086
1.0,bilateral,99.png,5.182418160558874,1.2216987701306914,0.5997152264834033,0.6139759475213065,0.6067618061495521,0.009671299951151013
1.0,unet,1.png,5.348241787411089,1.1443775794679882,0.5003104090498032,0.689121140141863,0.5797298377427863,1.7722730000386946
1.0,unet,10.png,4.509408984177953,0.22540017590808661,0.2139771527310099,0.6881753627652236,0.3264499121265378,0.4992676000110805
1.0,unet,100.png,8.187060535582757,1.1574593227991157,0.6099891963761239,0.6436338126967348,0.6263600290139523,0.48637779999990016
1.0,unet,101.png,4.5613348155766875,0.537063753418,0.4470033789787951,0.860640301316794,0.5884005384210218,0.5028124999953434
1.0,unet,102.png,4.537887540830639,0.3824132059802414,0.34131675499353714,0.42608142493584467,0.3790176550475328,0.692263099947013
1.0,unet,103.png,5.933711831337761,0.42572737103217234,0.4178652535954732,0.7001037703208807,0.5233580417169453,0.5261101999785751
1.0,unet,104.png,4.366571549896222,0.9738519210423416,0.219889094269708,0.37198248905519454,0.27639405204460965,0.47518359997775406
1.0,unet,105.png,4.178467609179576,1.2116821223764902,0.3917544719429112,0.8460113771651726,0.5355273625591425,0.532034499978181
1.0,unet,106.png,3.8034340562232773,0.9501764150155206,0.5280461427533842,0.5456712859476298,0.53671405540085,0.4971926999860443
1.0,unet,107.png,5.067392172439315,1.0424903567814243,0.5810281517740746,0.5400455062564959,0.5597877358490566,0.44746850000228733
1.0,unet,108.png,5.5850016610864035,0.446729699470492,0.5477883344865363,0.6578509898740684,0.5977958595117931,0.5340176000026986
1.0,unet,109.png,6.142162027731918,0.7125103340839408,0.24096280848084725,0.45728891820505063,0.31561575233325745,0.5440413000178523
1.0,unet,11.png,5.681953776328151,0.25156413521970183,0.33162129772270876,0.7182054134209896,0.4537362379948466,0.4843594999983907
1.0,unet,110.png,3.4093963839097476,0.14923650661241167,0.5093056853909158,0.7247551094440382,0.5982231982431623,0.5273879999876954
1.0,unet,112.png,5.550145611200619,0.8914645040518961,0.43996723158033896,0.8716778251157722,0.5847766171016366,0.5478585999808274
1.0,unet,113.png,3.4870171874258444,0.48685562299748464,0.5241422002117756,0.6054136874355409,0.5618542041899706,0.5076293000020087
1.0,unet,114.png,4.182414413690371,0.13755618955315252,0.3766921119589041,0.47448717948657115,0.41997163120567377,0.4612053000018932
1.0,unet,115.png,4.037813915233035,0.6434323082861294,0.34637041546161434,0.7244946681510035,0.46867438867438865,0.48744599998462945
1.0,unet,116.png,4.354805238876695,0.7571735532951515,0.4548697270467936,0.7407500947079925,0.5636319961566179,0.4727732000174001
1.0,unet,117.png,4.334619672280179,0.579956276288862,0.6028894962899229,0.7422184833544739,0.665338001615944,0.6508991000009701
1.0,unet,118.png,3.721432162878134,1.1479802944910673,0.5121163166392548,0.5943531487806393,0.5501786625829505,0.49844200001098216
1.0,unet,119.png,4.304453581000851,0.6027067930024307,0.39944602376237376,0.5099571933738042,0.44798692008992436,0.4851230999920517
1.0,unet,12.png,3.6554910120347675,0.03221052463959101,0.2996441281136851,0.8734439834008423,0.4462109167991521,0.5172975999885239
1.0,unet,120.png,3.735780035415685,0.9184323737309371,0.4550401305941674,0.6632298998704637,0.5397555367300012,0.4926329999580048
1.0,unet,121.png,2.468182727579818,0.11649156302632759,0.6688863094870371,0.7517336079637819,0.7078942264175341,0.477117000031285
1.0,unet,122.png,3.8100196911910413,0.9453156190193154,0.30850632121107896,0.7677309096552725,0.44014429500311747,0.5085629999521188
1.0,unet,123.png,2.432337730606024,0.8731924251032274,0.19618216525759682,0.4697048837810529,0.2767668218366483,0.6766356999869458
1.0,unet,124.png,6.911055910541523,0.7910207322020386,0.3139362490722241,0.0601818956941451,0.1010016694490818,0.5980457999976352
1.0,unet,125.png,4.627312076385207,0.9937446684502231,0.5019755747121929,0.6845456771973003,0.5792145891617448,0.5853382000350393
1.0,unet,126.png,4.7089063769982475,0.2618560025635764,0.5778746134374784,0.7291592763378341,0.6447616060225847,0.5061867000185885
1.0,unet,127.png,3.05137610396359,0.4916116161960899,0.3279171502541488,0.6118607362974982,0.4269937223901418,0.5153109999955632
1.0,unet,128.png,6.508556976573405,1.3585688660224358,0.596949633482387,0.7153584584858099,0.6508120649651972,0.47759269998641685
1.0,unet,129.png,5.203540642676204,0.7983065200262615,0.7259571109059821,0.625588118587027,0.6720457936242121,0.5271430999855511
1.0,unet,13.png,3.0999328168166915,0.10572498914430205,0.3190836425918362,0.7877026074686616,0.45418529053230394,0.48596780002117157
1.0,unet,130.png,5.029000922525755,0.24420029127839332,0.48738324271539984,0.7180856526643544,0.5806585558277623,0.5341525000403635
1.0,unet,131.png,3.6692058393850164,0.6405354527823187,0.3825814161933204,0.5213762214978406,0.44132345338617956,0.4966652999864891
1.0,unet,132.png,8.294126412909343,1.683697385658468,0.8023744852357827,0.8011110139091938,0.801742251794782,0.4847221000236459
1.0,unet,133.png,4.335262191596909,0.7462847631773433,0.44123697657413147,0.8187415342927981,0.5734368262181975,0.48381009994773194
1.0,unet,134.png,3.77947874742027,0.10720506099542973,0.34348803925542476,0.4125230202573204,0.374853572823116,0.5275653999997303
1.0,unet,135.png,2.715116549726277,0.39562141205622614,0.4462040816322888,0.6339596381342681,0.5237638942123419,0.5223880999838002
1.0,unet,136.png,7.2634538682144125,0.8931774073419505,0.681607767866454,0.5960703001573893,0.6359757703450092,0.47500089998357
1.0,unet,137.png,2.3403088190249246,0.4712966062775059,0.3272133822926079,0.2605164853010715,0.2900804774391898,0.48928139999043196
1.0,unet,138.png,6.471087544209829,1.254797758702684,0.47555696336133924,0.6114580505014778,0.5350121755657183,0.4905163000221364
1.0,unet,139.png,6.934632181705863,1.5063764681889908,0.5168577591094143,0.8004571026708853,0.6281299579223287,0.5360532000195235
1.0,unet,14.png,3.8992995634035608,1.0533698641125202,0.5961110460342085,0.514092332558325,0.5520720329789542,0.4569787999498658
1.0,unet,140.png,2.5651030478673182,0.6700034085183832,0.4866347550150666,0.707759699623977,0.5767281766899321,0.658247500017751
1.0,unet,141.png,4.734032579417307,0.5527059270852996,0.4646587567179143,0.6599452686149216,0.5453463461080695,0.49476159998448566
1.0,unet,142.png,3.2959802650948924,0.38961314057262086,0.4684904738637337,0.6248371123265248,0.5354849517002624,0.6292445000144653
1.0,unet,143.png,4.720684484615915,0.20456737468447006,0.2969277786711461,0.5992533679587742,0.3970959935466523,0.5427656000247225
1.0,unet,144.png,4.0278402410296446,0.3962868280630085,0.40153684945832935,0.5891758917583136,0.47758713804993563,0.6132015000330284
1.0,unet,145.png,3.073830077561868,0.5435086539861433,0.6031812826118471,0.5380226709702439,0.5687418164504225,0.5836756000062451
1.0,unet,146.png,4.225865979428301,0.9044429596701983,0.41224790044724313,0.703084161002924,0.5197465028209289,0.5029664000030607
1.0,unet,147.png,5.157387759481176,0.09922199249154691,0.423532440782153,0.4476190476184386,0.4352427569784363,0.5039516999968328
1.0,unet,148.png,3.79494551598592,0.5273462674251274,0.4782178217817047,0.6573217201950772,0.5536451169188445,0.536285099980887
1.0,unet,149.png,5.203427035751335,0.9143947355770327,0.6089821397601795,0.5831949518427572,0.5958096530664179,0.47151899995515123
1.0,unet,15.png,3.3227430267152718,0.7652242219067246,0.6112294907302245,0.6329435127971834,0.6218970189701897,0.6026874000090174
1.0,unet,150.png,3.3749296714335357,0.2131278222324343,0.6337636237144363,0.6501982553523789,0.641875758406075,0.6276647999766283
1.0,unet,151.png,3.611345278358092,0.2671802165347633,0.4670980478169915,0.5496193057161575,0.5050097824153673,0.45593690004898235
1.0,unet,152.png,4.736499149439206,0.5131273768921086,0.5687673404669458,0.7096933728969508,0.6314631463146315,0.5442427000380121
1.0,unet,153.png,5.919061808534434,1.7882931413724688,0.511975435004908,0.6625867641600898,0.5776248325557762,0.49989600002299994
1.0,unet,154.png,3.103352759474354,1.2321461847541881,0.2359955005621642,0.12860120142201262,0.16648151087129026,0.5486092999926768
1.0,unet,155.png,3.8372914999301684,1.2765994963050558,0.7303342548369812,0.7045702509386537,0.7172209539088048,0.49953209998784587
1.0,unet,156.png,3.2573428818170447,0.4441990637165924,0.4915458130050848,0.49082415749049657,0.4911847201816482,0.5563285000389442
1.0,unet,157.png,4.489552279622271,0.705485849392528,0.539225646234858,0.7071798667643121,0.6118867682848725,0.5207024000119418
1.0,unet,159.png,5.491596606619953,0.49829148195646655,0.55619266055006,0.7647580565676901,0.6440101249014482,0.5524711000034586
1.0,unet,16.png,3.299926826897665,0.5240754459869705,0.30842696629178823,0.30615659156780484,0.3072875853576626,0.5399252999923192
1.0,unet,160.png,4.112311679095703,0.3499833640238717,0.3449006622513511,0.622073578594327,0.4437627811860941,0.5140687000239268
1.0,unet,161.png,5.036819833070077,1.3146883927192208,0.6774591082224093,0.558769173904492,0.6124164472351631,0.6685736000072211
1.0,unet,162.png,5.848878489484828,0.8221730744723513,0.5349329569507663,0.673692229557296,0.5963472885642034,0.5902190000051633
1.0,unet,163.png,3.477389087191855,0.6730485513587445,0.5479907007636058,0.7120838471019038,0.6193527629568062,0.736146799987182
1.0,unet,164.png,3.9602847930749947,0.8539479501646882,0.4666838620922821,0.7511763077764307,0.5757013310706899,0.5455347999813966
1.0,unet,165.png,4.030791530741763,0.9508450354135011,0.6632961892965584,0.6398805573983809,0.6513780059443394,0.5327421000110917
1.0,unet,166.png,6.540942985850371,1.1713980252526057,0.6916483954547621,0.6865169650799421,0.6890731271409423,0.5349081999738701
1.0,unet,167.png,4.484381914775765,0.2643480382948731,0.4714632665448759,0.5317582605713647,0.49979885751066055,0.536585699999705
1.0,unet,168.png,5.375855179723279,0.014707727786328265,0.3826366559482601,0.8132118451011826,0.5204081632653061,0.5306995999999344
1.0,unet,169.png,4.550301282064751,0.8589096206888277,0.3407843934157415,0.5841170323922162,0.43044147843942504,0.6941757000167854
1.0,unet,17.png,5.34222434812679,0.28423776076536944,0.5931924238259738,0.7808021197148249,0.6741888519134775,0.6154109000344761
1.0,unet,170.png,6.593620217259193,0.5740529947605765,0.6211847162552326,0.5760561903757457,0.5977699211313571,0.6798629999975674
1.0,unet,171.png,3.849953921784138,0.5633038091841643,0.29781458797306665,0.6437490597252238,0.40723292886033785,0.6833607000298798
1.0,unet,172.png,4.501197788048949,0.8681264854020627,0.5212475057272032,0.7203554284539675,0.6048366349369694,0.6377726999926381
1.0,unet,173.png,3.462006128123141,0.5535460335095429,0.28306907639396484,0.36253905140533577,0.3179129568520017,0.5840726000024006
1.0,unet,174.png,10.451907715929915,2.1655766405020356,0.7944209334202811,0.7683172882914807,0.7811510960028133,0.8062328000087291
1.0,unet,175.png,6.332954965015235,0.22488560782420322,0.4398349031638905,0.5691591344829237,0.49620918154140053,0.5701964999898337
1.0,unet,176.png,4.288821382889827,0.5930083376209824,0.6523910831554413,0.7156047077914817,0.6825373784293802,0.5893829999840818
1.0,unet,177.png,5.030540427707447,0.2645121103132323,0.5917584457365476,0.8572965220501458,0.7001976718647046,0.5770619999966584
1.0,unet,178.png,2.8846906838692976,0.6318245447699807,0.4861988959112839,0.6066081054096559,0.5397699515921304,0.5399355000117794
1.0,unet,179.png,3.812728467090268,0.7614144327306126,0.522315411112384,0.49821428571392984,0.5099802588286905,0.5769447999773547
1.0,unet,18.png,3.200005578021789,0.8022155672524691,0.25199521149225057,0.5506467083264778,0.34575899986312,0.570085899962578
1.0,unet,180.png,5.6820228695534105,1.4755781832997008,0.6007422482933068,0.8063634902767052,0.6885290889132821,0.6898436999763362
1.0,unet,181.png,5.423071101647791,0.7148288009751937,0.3682033096923087,0.6449275362307714,0.4687735139202408,0.5343807999743149
1.0,unet,182.png,6.003689295372502,0.42112000911999864,0.7649406688233388,0.6431746031740198,0.6987928061098793,0.4835762999719009
1.0,unet,183.png,4.4644002639141,0.006374234422134458,0.29019754006687276,0.8410023763213632,0.43150077588117935,0.5290151999797672
1.0,unet,184.png,2.674735625869407,0.01072464255957395,0.3539823008847483,0.7250900360135353,0.4757216555743709,0.49957559996983036
1.0,unet,185.png,3.323002491174321,0.9130966549043866,0.2815884476532732,0.7931789737159055,0.4156248719104808,0.4983805999509059
1.0,unet,186.png,6.15260819313369,1.3996345222599935,0.4742750878156386,0.7188641820641832,0.5714997095194622,0.48721049999585375
1.0,unet,187.png,3.8515429513742916,0.8131043270527777,0.7232676128696145,0.5520588235291412,0.62617108226071,0.49573460000101477
1.0,unet,188.png,5.416269684411811,0.16400260791427154,0.6253023255808137,0.5760562173274693,0.599669922833311,0.5495035999920219
1.0,unet,19.png,4.426653187827986,0.9617584393504506,0.5466114234976719,0.5276765945285853,0.5369771414034961,0.5462597999721766
1.0,unet,190.png,2.686706835731532,0.891128792865072,0.31963413106087,0.44683832545025953,0.3726807888970051,0.5004916999605484
1.0,unet,191.png,5.45847988950131,0.8550375782278806,0.5662964751322391,0.8215186326690649,0.6704396044131938,0.5005392000311986
1.0,unet,192.png,4.52742116660296,0.390274960893174,0.3772486087739391,0.8836010912370913,0.5287502267368039,0.47976529999868944
1.0,unet,193.png,3.9522263122120878,0.5211339822671827,0.6502562225471875,0.7605422761321723,0.7010885651330285,0.5822340000304393
1.0,unet,194.png,6.472613706105505,1.5094264004353952,0.41700716984009173,0.5691886772592137,0.48135623387025006,0.4877932000090368
1.0,unet,195.png,4.356782305826522,0.5334542121131387,0.6460769174199235,0.7355378819583628,0.6879110554337613,0.4805111000314355
1.0,unet,196.png,5.205868218274307,0.9624735807683108,0.6705780095603318,0.7299822590174689,0.6990203295769862,0.494880500016734
1.0,unet,197.png,5.723508554371463,1.2779195640179715,0.618969555034404,0.6288365453240199,0.6238640387112003,0.703183599980548
1.0,unet,198.png,7.476387474356373,0.8911586135132543,0.6930195131759586,0.7131028772505946,0.7029177718832891,0.4867179000284523
1.0,unet,199.png,3.8571397884526823,1.18833594956219,0.42166473847627006,0.7252827817336349,0.5332871279504062,0.5050562999676913
1.0,unet,2.png,2.898722802522367,0.5473813976957871,0.49496256585590626,0.49047444586875755,0.49270828541197037,0.6289700999623165
1.0,unet,20.png,4.92923624967471,0.8788145968426282,0.3839876828326528,0.6461976940009766,0.4817229224008885,0.4899227999849245
1.0,unet,200.png,3.9945093147109807,0.7217582390371721,0.5603785900778717,0.8377653086108345,0.6715556859294025,0.5410848000319675
1.0,unet,21.png,5.6631173804825075,1.1821988588605696,0.545017482516887,0.5691465084429835,0.5568207189104711,0.5015309000154957
1.0,unet,22.png,2.399908239131278,0.2709548586043452,0.39695002950102254,0.565827780293352,0.4665777540677514,0.49829969997517765
1.0,unet,23.png,3.0364031284142836,0.36513150084608836,0.6261839108013113,0.6159924519393607,0.6210463733650416,0.5108164999983273
1.0,unet,24.png,7.4116305743387825,1.7996548209130594,0.6826109592602612,0.6929836152215294,0.6877581797914891,0.6627135000308044
1.0,unet,25.png,4.723793716107693,0.16609755016779565,0.4769438312478821,0.4639150662048623,0.4703392392816109,0.4686138000106439
1.0,unet,26.png,6.087022106309211,1.2987230164647103,0.537438062029237,0.7232650037037253,0.6166561381343441,0.4985617999918759
1.0,unet,27.png,2.7103513603751006,1.351107888354426,0.47752192982403774,0.3510398194419224,0.40462696274272975,0.6508925000089221
1.0,unet,28.png,3.0853054346168776,0.21406656461876186,0.345233747260459,0.5556208670087354,0.42586022413696006,0.49004910001531243
1.0,unet,29.png,5.155334382429174,0.4118795458420055,0.5073809523803483,0.9114627887063484,0.6518813092688895,0.5549086999963038
1.0,unet,3.png,7.55089544155108,1.7800681501108775,0.7104813095520273,0.7362957336362371,0.7231582219459124,0.47667309996904805
1.0,unet,30.png,5.04899014832046,0.9220074705496308,0.7031813891506838,0.678143071321119,0.6904353040586584,0.4782635000301525
1.0,unet,31.png,4.974593048786896,1.2044418601954041,0.6011114318702359,0.5007515180661932,0.5463609826494802,0.4879431999870576
1.0,unet,32.png,3.722103231493725,0.6316733709142367,0.2547283702210717,0.3648940769558079,0.30001777356478465,0.6453504999517463
1.0,unet,33.png,5.604324343298641,0.4790057050741423,0.6670644391402428,0.7043470434698007,0.6851989668607451,0.477139399969019
1.0,unet,34.png,5.250404301598429,1.4022547990353709,0.5202890494715157,0.762569832401347,0.6185508614585792,0.46360250003635883
1.0,unet,35.png,4.941795945328724,1.3833708243342755,0.526618153963595,0.7925072046100374,0.6327657616198803,0.6372196999727748
1.0,unet,36.png,3.3612310183884415,0.35976578329155656,0.6125198601839132,0.5962264150939708,0.6042633228840125,0.5949783999822102
1.0,unet,37.png,3.5144445899692736,1.0583977360194652,0.4773583172586779,0.4313221014188469,0.45317404952912455,0.5159321000101045
1.0,unet,38.png,3.4422685010800538,0.36433194843643896,0.49801023308641496,0.6546106710496867,0.5656722200697404,0.49589379999088123
1.0,unet,39.png,4.719417593034522,0.8424281955929688,0.6810619469020521,0.7092433877055485,0.6948670488916979,0.49423410004237667
1.0,unet,4.png,7.167717110521789,1.0087322756647934,0.6498021481056625,0.6699368625539874,0.6597159118083122,0.4885108000016771
1.0,unet,40.png,4.094736810459381,0.6370646255494121,0.26876496980728376,0.8318889004898904,0.4062723100458949,0.7191712000058033
1.0,unet,41.png,4.660935183494239,0.6680287385051633,0.32675681667011985,0.5411822298365669,0.40748249170659784,0.4522426999756135
1.0,unet,42.png,2.985914367658182,0.10864294668945415,0.5785705152786362,0.6309258226427343,0.6036150203428267,0.4726591000217013
1.0,unet,43.png,4.598112090044012,0.8902230737780485,0.4264048391334913,0.6609593694786507,0.5183843120537142,0.5027469000197016
1.0,unet,44.png,6.703831080823597,1.1247966984879594,0.750217688766793,0.6800473586284715,0.7134112080437676,0.5231010999996215
1.0,unet,45.png,3.9179831158419174,0.5262474750958328,0.43745019920287037,0.7549693711704526,0.5539350577875619,0.500590999959968
1.0,unet,46.png,3.652670941353447,0.9671589339883406,0.5976184953215823,0.8187499999991326,0.6909220935949582,0.5076026000315323
1.0,unet,47.png,4.359583416984206,0.25013874631588195,0.7461751811749608,0.754273311024008,0.7502023927318521,0.4715038000140339
1.0,unet,48.png,3.6897196607672553,0.5578445509870211,0.2653042770591687,0.48066841415386524,0.3418982695332984,0.4915395000134595
1.0,unet,49.png,2.762356880913238,0.9123447144314514,0.2838946191125364,0.46751253453344155,0.35326864344531644,0.49703229998704046
1.0,unet,5.png,4.825582305041812,1.2142201477228032,0.600264219162425,0.7535789106138673,0.6682405758959672,0.5174234999576584
1.0,unet,50.png,9.522508953032201,0.6440463609536792,0.6613594611138381,0.6651611578724438,0.6632548618219037,0.5014971999917179
1.0,unet,51.png,3.3347532535017104,0.9367341382778384,0.2818751609854195,0.4701417728763137,0.3524422973698336,0.6392699999851175
1.0,unet,52.png,3.925084055460721,0.5017310576358806,0.5347612013783679,0.7986616662984052,0.6405968916806748,0.5916803000145592
1.0,unet,53.png,3.676639229333172,0.03137540691355956,0.49343426540978413,0.651637253901202,0.5616071036089498,0.6128592999884859
1.0,unet,54.png,3.380535819162991,0.706104077853706,0.45365776832785754,0.5874375446103931,0.5119523682573536,0.5050344000337645
1.0,unet,55.png,11.232799763388194,1.8755788296940077,0.5367401469603638,0.8533120934548962,0.6589779076323748,0.5588919000001624
1.0,unet,56.png,3.5675722609143383,0.038921438443402616,0.54676759766767,0.9230317273781977,0.6867384295940112,0.5073941999580711
1.0,unet,57.png,4.183363315960799,0.6538102057610399,0.2792831054104482,0.44552845528394913,0.3433404688560539,0.487425200000871
1.0,unet,59.png,5.531055559709296,0.689506697533746,0.6518913901132112,0.7484014209584827,0.6968206061107206,0.47119849995942786
1.0,unet,6.png,3.7398580626820803,1.1825725924359043,0.37370951217560583,0.6286623359397737,0.46876235666271254,0.7149917999631725
1.0,unet,60.png,6.854680570208626,1.0515685066113583,0.5383214843067987,0.42989683583713223,0.47803826461870114,0.508023599977605
1.0,unet,61.png,4.777374157200448,0.08930645010561884,0.45005646881638217,0.7786582718185208,0.5704174950298211,0.6302314999629743
1.0,unet,62.png,3.409004776533833,0.39009705222043134,0.3657160764646759,0.9222866174896673,0.5237489715012342,0.5085698999464512
1.0,unet,63.png,3.952618783578386,0.6406206774731621,0.6188184334007715,0.42929883138528435,0.5069242521314868,0.5213375000166707
1.0,unet,64.png,4.393141761676534,0.24219855089743708,0.6101211689228652,0.5389749401831773,0.5723455469376839,0.52033589995699
1.0,unet,65.png,2.6559013469729718,0.6726360286801891,0.4924786156715244,0.40883121123048577,0.446773402310128,0.5038897000486031
1.0,unet,66.png,2.7416866713676518,1.2196729530383066,0.15682050919871576,0.8980788675411566,0.26701539201539204,0.48070539999753237
1.0,unet,67.png,4.504283814126638,0.8856226105002194,0.41537284058559437,0.66196201428705,0.510446758481693,0.4930465000215918
1.0,unet,68.png,4.457541876200967,0.9025134978443606,0.5072645290577985,0.7265877287399295,0.5974332497418499,0.647435899998527
1.0,unet,69.png,5.388111289713601,0.9770781749301266,0.41211796246604593,0.502352941175814,0.45278350515463917,0.5071354999672621
1.0,unet,7.png,3.3213646168274686,0.07576095138282755,0.3303585657367885,0.8078721745892287,0.4689514760773668,0.5025703000137582
1.0,unet,70.png,2.6837268902619287,0.42454493011855177,0.4127527463776367,0.6131015726609753,0.4933631476283363,0.5230520999757573
1.0,unet,71.png,6.14339820262241,0.7877700706638924,0.4104487699375436,0.5476598430872507,0.46922928336874636,0.5482420999906026
1.0,unet,72.png,3.606391249148311,0.4585702419608718,0.6890864303302033,0.577713926550617,0.6285044446615219,0.4798309000325389
1.0,unet,73.png,3.376713054137861,0.5921110753219787,0.38746830858356573,0.5209895782599386,0.44441674975074774,0.5127145000151359
1.0,unet,74.png,4.609955940267193,0.1006596692330466,0.6744413104787649,0.9133245188762843,0.7759126365054603,0.5180484000011347
1.0,unet,75.png,5.2723316673309935,1.2866894167608824,0.6819461651079153,0.5914818794562943,0.6335007323707889,0.5510170999914408
1.0,unet,76.png,3.9470758701378625,0.9169387575049516,0.5033003300326422,0.8248089359190771,0.6251392416343626,0.48442410002462566
1.0,unet,77.png,2.8511316924109016,0.1278580640689887,0.27844068220136287,0.5874522209034039,0.3778079172671018,0.473641199991107
1.0,unet,78.png,4.2982095351688905,0.8142614204287413,0.6675062972286393,0.6645624351429742,0.6660311132296226,0.4804881999734789
1.0,unet,79.png,9.985730443698069,1.9091288281915715,0.7345418069780507,0.6655414178131228,0.6983413371479174,0.6696724999928847
1.0,unet,8.png,5.903881586032961,0.5846829264691036,0.7391502969383974,0.5956193631505654,0.6596677199062277,0.4899252000031993
1.0,unet,80.png,4.4844457127839945,0.3228525136566789,0.41132293471941905,0.5944065674125583,0.486200421100552,0.5201201000018045
1.0,unet,81.png,4.239336688023121,0.5519046028224199,0.4236471739290858,0.7241734208147123,0.5345679012345679,0.4805045000393875
1.0,unet,82.png,9.915791399190399,1.6145413252320706,0.824296332398167,0.756626775527618,0.7890132960111966,0.5309362000552937
1.0,unet,83.png,4.233197204333839,1.300863640704326,0.44094795993137503,0.6948486948481598,0.5395193112519431,0.592920100025367
1.0,unet,84.png,4.485683649079347,0.1965761296037875,0.2715635098182059,0.41249764017290447,0.3275125533987859,0.4927093000151217
1.0,unet,85.png,8.215348388617471,2.498964113319955,0.47571047668580485,0.7444156108478377,0.5804749340369393,0.46606940001947805
1.0,unet,86.png,5.493195651558815,0.32893320323737274,0.5911789652242653,0.7728129504371074,0.6699024460569946,0.5349181000492536
1.0,unet,88.png,4.7440176543941135,0.20275477393082655,0.7326798629608557,0.6142982526126112,0.6682869667115142,0.5007942000520416
1.0,unet,89.png,3.9961256379673067,0.7835011579755208,0.3718676585744206,0.6184274784297275,0.4644538174705055,0.5000810999772511
1.0,unet,9.png,4.202291786045867,0.5461628070944154,0.5120347540207678,0.9165615804940804,0.6570244821092279,0.5189777999767102
1.0,unet,90.png,3.2240718152883976,0.7036652855165174,0.45914915427938574,0.5208139534877665,0.48804140561154996,0.5467936000204645
1.0,unet,91.png,7.375563618916739,1.2391574332570918,0.44151108518054144,0.61687385367779,0.5146646263708238,0.5104507000069134
1.0,unet,92.png,4.976808821573124,1.3066437331111798,0.5620941558437756,0.7358540688915824,0.6373432526747709,0.4575161000248045
1.0,unet,93.png,5.7331232087685,0.9759920944738067,0.4162332632508486,0.5820953265238454,0.48538615394541584,0.49160970002412796
1.0,unet,94.png,5.659520272837306,0.29377957295690676,0.5186630113870533,0.446978646069562,0.48016008589975107,0.4638054000097327
1.0,unet,95.png,4.794354148833746,0.4076516337552978,0.38179855517696437,0.4968662200124304,0.43179790580832983,0.5588193000294268
