filename,dose,snr,cnr,dice,precision,recall
113.png,0.25,2.886369838481712,0.38547025918568434,0.49822575573822037,0.4446404233140025,0.5664964249228125
113.png,0.1,2.4273311176668284,0.3180006147181919,0.4490612627187194,0.3849916052263778,0.5387129724202873
113.png,0.05,2.01897496148913,0.2624294389063275,0.30841744194654885,0.20333192333966638,0.6383043922363244
114.png,1.0,4.188172329963991,0.1322797241508971,0.42040447407072645,0.37578267016726336,0.47705128205067043
114.png,0.5,3.695827451745321,0.12458712888381848,0.41236348213338986,0.3515639124929022,0.4985897435891044
114.png,0.25,3.3711402714733922,0.11492695954281926,0.3806823642479577,0.3044581091465761,0.5078205128198617
114.png,0.1,2.7980919146312564,0.10928560781088105,0.2997857062295575,0.21208574924186813,0.5111538461531908
114.png,0.05,2.3144090617531896,0.07185695238668013,0.20928727255292115,0.12871170347650498,0.5596153846146672
115.png,1.0,4.02792432856796,0.6235483839694189,0.3536056158264199,0.22113581035230828,0.8819035492585041
115.png,0.5,3.5720155210900666,0.5483207795643068,0.3054263565891473,0.18487113315675674,0.8779245583306097
115.png,0.25,3.2614727287099163,0.4937906702171574,0.39457789662962794,0.2777489289885254,0.6810440872183972
115.png,0.1,2.709470542678952,0.3978074711593898,0.34126291284737376,0.22117968786825348,0.7466178577100961
115.png,0.05,2.249604493286104,0.3153209229236045,0.20607894499141902,0.12007578747924527,0.7262454241592771
116.png,1.0,4.341859693739047,0.7451563584301606,0.5627141547222625,0.4553975941255621,0.7362040661690413
116.png,0.5,3.7794982922575757,0.6474890530795919,0.5509241795548849,0.43961170893186874,0.7377194090153584
116.png,0.25,3.425376807197332,0.5779842409920101,0.5389515406030293,0.4302395660686829,0.721176916276397
116.png,0.1,2.7932135619583236,0.46659990264257867,0.5216249343372439,0.39919597989923,0.7523677231964233
116.png,0.05,2.267321258878695,0.3405151087348074,0.41781930547380813,0.29478328575120955,0.7171360020195515
117.png,1.0,4.323154263741963,0.581986574123821,0.664972423488699,0.6044431337849164,0.7389736810470628
117.png,0.5,3.6956295115183715,0.4903138156332467,0.6657439446366782,0.5975726299688479,0.7514721788237573
117.png,0.25,3.2803940123974034,0.43568692079725463,0.649820604818042,0.566538564661215,0.7618074750621778
117.png,0.1,2.58903925038422,0.36494448390767115,0.6048300117233294,0.4959243309747032,0.7750270400182969
117.png,0.05,2.0653922517513315,0.25643188013553203,0.4355459939623165,0.30617621231324704,0.7542362696782187
118.png,1.0,3.732287738789954,1.1577299351854815,0.5523373983739838,0.5121077923296785,0.5994264916724391
118.png,0.5,3.307593438211123,1.0297608872222919,0.541619212676405,0.4914629762756187,0.6031763538098563
118.png,0.25,3.011124273818615,0.936987462343534,0.527954835184848,0.44956191362297465,0.6394617844925118
118.png,0.1,2.459196028570289,0.760337662682956,0.47752615243131397,0.3658837345858098,0.6872173817131496
118.png,0.05,2.002203556871049,0.6116934436824594,0.37007826970185814,0.2537796533780252,0.6831366493871367
119.png,1.0,4.225164164499266,0.5890760669814568,0.42706487808993504,0.390586419752785,0.4710589986967513
119.png,0.5,3.680996230171682,0.5112264589725178,0.41552815728090636,0.37611220027116865,0.46417271542856486
119.png,0.25,3.3260553458689954,0.4602747311825476,0.4373047746541722,0.38763034879511854,0.5015819839935775
119.png,0.1,2.6934558587471504,0.3658629343842257,0.44301680225043716,0.3744858611822786,0.5422482784286783
119.png,0.05,2.181310429342202,0.2791133006440979,0.38936470264506584,0.3088339608226612,0.5267076121342577
12.png,1.0,3.638625584897158,0.023347491983200023,0.44209215442092153,0.2962891628143963,0.8704262542420399
12.png,0.5,3.267605021822358,0.02868523966663408,0.4194670817690688,0.27696493349439116,0.864013579779585
12.png,0.25,3.0044553379487344,0.0074331332422583754,0.376817720662834,0.24283534924253958,0.8406261787988671
12.png,0.1,2.5260200151568135,0.00799582443968733,0.28029418263312394,0.16831570567490492,0.8374198415676397
12.png,0.05,2.1056359796986137,0.0065219870283053346,0.19321415866239772,0.10951756818064488,0.819502074687251
